blk,lt,nbrhd,address,vacant_in_feb,vacant_in_oct,chg,stayed_vacant,no_longer_vacant,became_vacant,lat,lon,Zip5
0097,041,harlem park,721 N FULTON AVE,1,1,0,1,0,0,39.29699072,-76.64534314,21217
0097,042,harlem park,719 N FULTON AVE,1,1,0,1,0,0,39.29694519,-76.64534066,21217
0097,043,harlem park,717 N FULTON AVE,1,1,0,1,0,0,39.29690084,-76.64533818,21217
0097,045,harlem park,713 N FULTON AVE,1,1,0,1,0,0,39.2968184,-76.64532498,21217
0097,046,harlem park,711 N FULTON AVE,1,1,0,1,0,0,39.29677717,-76.64532511,21217
0097,047,harlem park,709 N FULTON AVE,1,1,0,1,0,0,39.29673588,-76.6453219,21217
0097,048,harlem park,707 N FULTON AVE,1,1,0,1,0,0,39.29669443,-76.6453196,21217
0097,049,harlem park,705 N FULTON AVE,1,1,0,1,0,0,39.29665349,-76.64531733,21217
0097,050,harlem park,703 N FULTON AVE,1,1,0,1,0,0,39.29661303,-76.64531505,21217
0097,051,harlem park,701 N FULTON AVE,1,1,0,1,0,0,39.29657088,-76.64531273,21217
0097,054,harlem park,1720 HARLEM AVE,1,1,0,1,0,0,39.29667659,-76.64500732,21217
0097,055,harlem park,1718 HARLEM AVE,1,1,0,1,0,0,39.29669389,-76.64488438,21217
0098,016,harlem park,704 N GILMOR ST,1,1,0,1,0,0,39.29674859,-76.64312154,21217
0098,017,harlem park,706 N GILMOR ST,1,1,0,1,0,0,39.2967947,-76.64312409,21217
0098,019,harlem park,710 N GILMOR ST,0,1,1,0,0,1,NA,NA,21217
0098,020,harlem park,712 N GILMOR ST,1,1,0,1,0,0,39.29693175,-76.64312914,21217
0098,021,harlem park,714 N GILMOR ST,1,1,0,1,0,0,39.29697448,-76.64313149,21217
0098,022,harlem park,716 N GILMOR ST,1,1,0,1,0,0,39.29701617,-76.64313383,21217
0098,023,harlem park,718 N GILMOR ST,1,1,0,1,0,0,39.29705757,-76.64313614,21217
0098,024,harlem park,720 N GILMOR ST,1,1,0,1,0,0,39.29709933,-76.64313847,21217
0098,025,harlem park,722 N GILMOR ST,1,1,0,1,0,0,39.29714061,-76.64314076,21217
0098,026,harlem park,724 N GILMOR ST,1,1,0,1,0,0,39.29718201,-76.64314305,21217
0098,028,harlem park,728 N GILMOR ST,1,1,0,1,0,0,39.29726407,-76.64314759,21217
0098,029,harlem park,730 N GILMOR ST,1,1,0,1,0,0,39.29730394,-76.64314277,21217
0098,052,harlem park,1641 W LANVALE ST,1,1,0,1,0,0,39.29749746,-76.64404905,21217
0101,001,harlem park,700 N CAREY ST,1,1,0,1,0,0,39.29696846,-76.6388726,21217
0101,024,harlem park,1319 W LANVALE ST,1,1,0,1,0,0,39.29760742,-76.63967734,21217
0101,025,harlem park,1321 W LANVALE ST,1,1,0,1,0,0,39.29760574,-76.63973295,21217
0101,027,harlem park,1325 W LANVALE ST,1,0,-1,0,1,0,39.29760165,-76.63984699,NA
0101,041,harlem park,1312 HARLEM AVE,1,0,-1,0,1,0,39.29704313,-76.63949569,NA
0101,042,harlem park,1310 HARLEM AVE,1,0,-1,0,1,0,39.297045,-76.63943287,NA
0101,043,harlem park,1308 HARLEM AVE,1,0,-1,0,1,0,39.29704731,-76.63937059,NA
0101,044,harlem park,1306 HARLEM AVE,1,1,0,1,0,0,39.29709455,-76.63924149,21217
0102,002,harlem park,702 N CARROLLTON AVE,1,1,0,1,0,0,39.29688282,-76.63753778,21217
0102,003,harlem park,704 N CARROLLTON AVE,1,1,0,1,0,0,39.29693414,-76.63753887,21217
0102,004,harlem park,706 N CARROLLTON AVE,1,1,0,1,0,0,39.29698583,-76.63754394,21217
0102,006,harlem park,710 N CARROLLTON AVE,1,1,0,1,0,0,39.29709066,-76.63754957,21217
0102,007,harlem park,712 N CARROLLTON AVE,1,1,0,1,0,0,39.29714268,-76.63755165,21217
0102,008,harlem park,714 N CARROLLTON AVE,1,1,0,1,0,0,39.2971943,-76.6375538,21217
0102,013,harlem park,724 N CARROLLTON AVE,1,1,0,1,0,0,39.29746891,-76.6375724,21217
0102,019,harlem park,736 N CARROLLTON AVE,0,1,1,0,0,1,NA,NA,21217
0102,022,harlem park,1207 W LANVALE ST,1,1,0,1,0,0,39.29765166,-76.63811145,21217
0102,024,harlem park,1211 W LANVALE ST,1,1,0,1,0,0,39.29764744,-76.63823141,21217
0102,026,harlem park,1215 W LANVALE ST,1,1,0,1,0,0,39.29764293,-76.63835427,21217
0102,027,harlem park,1217 W LANVALE ST,0,1,1,0,0,1,NA,NA,21217
0102,029,harlem park,729 N CAREY ST,1,1,0,1,0,0,39.29746116,-76.63833207,21217
0102,034,harlem park,719 N CAREY ST,1,0,-1,0,1,0,39.29723333,-76.63831923,NA
0102,035,harlem park,717 N CAREY ST,1,0,-1,0,1,0,39.29718961,-76.63831699,NA
0102,036,harlem park,715 N CAREY ST,1,0,-1,0,1,0,39.29714474,-76.6383147,NA
0102,037,harlem park,713 N CAREY ST,1,0,-1,0,1,0,39.29709522,-76.63831221,NA
0102,038,harlem park,711 N CAREY ST,1,0,-1,0,1,0,39.29704494,-76.63830869,NA
0102,046A,harlem park,1202 HARLEM AVE,1,1,0,1,0,0,39.29682443,-76.637757,21217
0103,017,harlem park,705 N CARROLLTON AVE,1,1,0,1,0,0,39.29695952,-76.63688425,21217
0103,024,harlem park,1108 HARLEM AVE,1,1,0,1,0,0,39.29696149,-76.63636634,21217
0103,026,harlem park,1104 HARLEM AVE,1,1,0,1,0,0,39.29695472,-76.6362249,21217
0103,027,harlem park,1102 HARLEM AVE,1,1,0,1,0,0,39.29695719,-76.63617516,21217
0103,031,harlem park,706 N ARLINGTON AVE,1,1,0,1,0,0,39.29701252,-76.63600626,21217
0103,034,harlem park,712 N ARLINGTON AVE,1,1,0,1,0,0,39.29714195,-76.63604882,21217
0103,037,harlem park,718 N ARLINGTON AVE,1,1,0,1,0,0,39.29728989,-76.63605636,21217
0104,003,harlem park,1005 W LANVALE ST,1,1,0,1,0,0,39.29774773,-76.6341324,21217
0104,010,harlem park,1019 W LANVALE ST,1,1,0,1,0,0,39.29773443,-76.63462858,21217
0104,012,harlem park,1023 W LANVALE ST,1,1,0,1,0,0,39.29773065,-76.63477219,21217
0104,018,harlem park,1035 W LANVALE ST,1,1,0,1,0,0,39.29771947,-76.63519525,21217
0104,020,harlem park,1039 W LANVALE ST,1,1,0,1,0,0,39.29771558,-76.63533672,21217
0104,021,harlem park,1041 W LANVALE ST,1,1,0,1,0,0,39.29771398,-76.63540807,21217
0104,035,harlem park,936 HARLEM AVE,1,1,0,1,0,0,39.29706912,-76.63456453,21217
0104,036,harlem park,934 HARLEM AVE,1,1,0,1,0,0,39.29707144,-76.63450966,21217
0104,037,harlem park,932 HARLEM AVE,1,1,0,1,0,0,39.29707343,-76.63445466,21217
0104,038,harlem park,930 HARLEM AVE,1,1,0,1,0,0,39.29707509,-76.63439667,21217
0104,039,harlem park,928 HARLEM AVE,1,1,0,1,0,0,39.29707702,-76.63434252,21217
0104,040,harlem park,926 HARLEM AVE,1,1,0,1,0,0,39.29707893,-76.63428752,21217
0104,042,harlem park,922 HARLEM AVE,1,1,0,1,0,0,39.29708271,-76.63417672,21217
0104,043,harlem park,920 HARLEM AVE,1,1,0,1,0,0,39.29708474,-76.63411707,21217
0104,044,harlem park,918 HARLEM AVE,1,1,0,1,0,0,39.29708682,-76.63405766,21217
0104,045,harlem park,916 HARLEM AVE,1,1,0,1,0,0,39.2970888,-76.63399754,21217
0104,046,harlem park,914 HARLEM AVE,1,1,0,1,0,0,39.29709106,-76.63393659,21217
0104,047,harlem park,912 HARLEM AVE,1,1,0,1,0,0,39.29708572,-76.63387733,21217
0104,048,harlem park,910 HARLEM AVE,1,1,0,1,0,0,39.2970879,-76.63381976,21217
0104,049,harlem park,908 HARLEM AVE,1,1,0,1,0,0,39.29708946,-76.63375971,21217
0104,060,harlem park,724 N FREMONT AVE,1,1,0,1,0,0,39.29760823,-76.63389874,21217
0105,003,midtown-edmonds,2114 EDMONDSON AVE,1,1,0,1,0,0,39.29523427,-76.65102314,21223
0105,007,midtown-edmonds,606 N PULASKI ST,1,1,0,1,0,0,39.29554865,-76.65075084,21217
0105,008,midtown-edmonds,608 N PULASKI ST,1,1,0,1,0,0,39.29558561,-76.65075466,21217
0105,009,midtown-edmonds,610 N PULASKI ST,1,1,0,1,0,0,39.29562422,-76.65075167,21217
0105,016,midtown-edmonds,624 N PULASKI ST,1,1,0,1,0,0,39.29589035,-76.65076829,21217
0106,008,midtown-edmonds,2014 EDMONDSON AVE,1,1,0,1,0,0,39.29525348,-76.64957179,21223
0106,023,midtown-edmonds,601 N PULASKI ST,0,1,1,0,0,1,NA,NA,21217
0106,035,midtown-edmonds,625 N PULASKI ST,1,1,0,1,0,0,39.29583582,-76.65024834,21217
0106,042,midtown-edmonds,2039 HARLEM AVE,1,0,-1,0,1,0,39.29608997,-76.65022025,NA
0106,043,midtown-edmonds,2037 HARLEM AVE,1,0,-1,0,1,0,39.29609158,-76.65017448,NA
0106,044,midtown-edmonds,2035 HARLEM AVE,1,0,-1,0,1,0,39.29609319,-76.65012832,NA
0106,045,midtown-edmonds,2033 HARLEM AVE,1,0,-1,0,1,0,39.29609481,-76.65008246,NA
0106,046,midtown-edmonds,2031 HARLEM AVE,1,0,-1,0,1,0,39.29609639,-76.65003684,NA
0106,047,midtown-edmonds,2029 HARLEM AVE,1,0,-1,0,1,0,39.29609799,-76.6499914,NA
0106,048,midtown-edmonds,2027 HARLEM AVE,1,0,-1,0,1,0,39.29609959,-76.64994518,NA
0106,049,midtown-edmonds,2025 HARLEM AVE,1,0,-1,0,1,0,39.29610122,-76.64989855,NA
0106,050,midtown-edmonds,2023 HARLEM AVE,1,1,0,1,0,0,39.29610781,-76.64974708,21217
0106,051,midtown-edmonds,2021 HARLEM AVE,1,1,0,1,0,0,39.29610969,-76.64970091,21217
0106,052,midtown-edmonds,2019 HARLEM AVE,1,1,0,1,0,0,39.2961116,-76.64965454,21217
0106,056,midtown-edmonds,2011 HARLEM AVE,1,1,0,1,0,0,39.29611905,-76.64947042,21217
0106,058,midtown-edmonds,2007 HARLEM AVE,1,1,0,1,0,0,39.29612273,-76.6493793,21217
0106,059,midtown-edmonds,2005 HARLEM AVE,1,1,0,1,0,0,39.29612463,-76.64933327,21217
0106,060,midtown-edmonds,2003 HARLEM AVE,1,1,0,1,0,0,39.2961265,-76.64928722,21217
0106,062,midtown-edmonds,632 N PAYSON ST,1,1,0,1,0,0,39.29598203,-76.64934702,21217
0106,065,midtown-edmonds,626 N PAYSON ST,1,1,0,1,0,0,39.29587413,-76.6493409,21217
0106,066,midtown-edmonds,624 N PAYSON ST,1,1,0,1,0,0,39.29583826,-76.64933887,21217
0106,067,midtown-edmonds,622 N PAYSON ST,1,1,0,1,0,0,39.29580185,-76.6493368,21217
0106,068,midtown-edmonds,620 N PAYSON ST,1,1,0,1,0,0,39.29576624,-76.64933477,21217
0106,069,midtown-edmonds,618 N PAYSON ST,1,1,0,1,0,0,39.29573154,-76.6493328,21217
0106,074,midtown-edmonds,608 N PAYSON ST,1,1,0,1,0,0,39.29555154,-76.64932261,21217
0106,077,midtown-edmonds,602 N PAYSON ST,1,1,0,1,0,0,39.29544217,-76.6493164,21217
0106,079,midtown-edmonds,601 N BRICE ST,1,1,0,1,0,0,39.29539427,-76.64960724,21217
0106,080,midtown-edmonds,603 N BRICE ST,1,1,0,1,0,0,39.29543085,-76.64960931,21217
0106,081,midtown-edmonds,605 N BRICE ST,1,1,0,1,0,0,39.29546728,-76.64961139,21217
0106,082,midtown-edmonds,607 N BRICE ST,1,1,0,1,0,0,39.29550368,-76.64961347,21217
0106,083,midtown-edmonds,609 N BRICE ST,1,1,0,1,0,0,39.29554024,-76.64961553,21217
0106,084,midtown-edmonds,611 N BRICE ST,1,1,0,1,0,0,39.29557638,-76.64961757,21217
0106,085,midtown-edmonds,613 N BRICE ST,1,1,0,1,0,0,39.2956122,-76.6496196,21217
0106,086,midtown-edmonds,615 N BRICE ST,1,1,0,1,0,0,39.29564765,-76.64962164,21217
0106,087,midtown-edmonds,617 N BRICE ST,1,1,0,1,0,0,39.29568289,-76.6496236,21217
0106,088,midtown-edmonds,619 N BRICE ST,1,1,0,1,0,0,39.29571845,-76.64962562,21217
0106,089,midtown-edmonds,621 N BRICE ST,1,1,0,1,0,0,39.29575396,-76.64962766,21217
0106,090,midtown-edmonds,623 N BRICE ST,1,1,0,1,0,0,39.29578888,-76.64962959,21217
0106,091,midtown-edmonds,625 N BRICE ST,1,1,0,1,0,0,39.29582395,-76.64963161,21217
0106,092,midtown-edmonds,627 N BRICE ST,1,1,0,1,0,0,39.29586001,-76.64963366,21217
0106,093,midtown-edmonds,629 N BRICE ST,1,1,0,1,0,0,39.29589527,-76.64963564,21217
0106,094,midtown-edmonds,631 N BRICE ST,1,1,0,1,0,0,39.29592913,-76.64963758,21217
0106,097,midtown-edmonds,630 N BRICE ST,1,1,0,1,0,0,39.29592222,-76.64998232,21217
0106,098,midtown-edmonds,628 N BRICE ST,1,1,0,1,0,0,39.29588547,-76.64998006,21217
0106,099,midtown-edmonds,626 N BRICE ST,1,1,0,1,0,0,39.29584961,-76.64997786,21217
0106,100,midtown-edmonds,624 N BRICE ST,1,1,0,1,0,0,39.29581445,-76.64997572,21217
0106,102,midtown-edmonds,620 N BRICE ST,1,0,-1,0,1,0,39.29574278,-76.6499713,NA
0106,103,midtown-edmonds,618 N BRICE ST,1,0,-1,0,1,0,39.29570732,-76.64996913,NA
0106,104,midtown-edmonds,616 N BRICE ST,1,0,-1,0,1,0,39.29567119,-76.6499669,NA
0106,105,midtown-edmonds,614 N BRICE ST,1,0,-1,0,1,0,39.29563583,-76.64996476,NA
0106,106,midtown-edmonds,612 N BRICE ST,1,0,-1,0,1,0,39.29560034,-76.6499626,NA
0106,107,midtown-edmonds,610 N BRICE ST,1,1,0,1,0,0,39.29556408,-76.64996034,21217
0106,108,midtown-edmonds,608 N BRICE ST,1,0,-1,0,1,0,39.29552759,-76.64995811,NA
0106,109,midtown-edmonds,606 N BRICE ST,1,0,-1,0,1,0,39.29549069,-76.64995586,NA
0106,110,midtown-edmonds,604 N BRICE ST,1,0,-1,0,1,0,39.29545428,-76.64995361,NA
0106,111,midtown-edmonds,602 N BRICE ST,1,0,-1,0,1,0,39.295417809999996,-76.64995137,NA
0107,002,midtown-edmonds,602 N MONROE ST,1,1,0,1,0,0,39.29554957,-76.64760341,21217
0107,010,midtown-edmonds,618 N MONROE ST,1,0,-1,0,1,0,39.29588015,-76.64761943,NA
0107,011,midtown-edmonds,620 N MONROE ST,1,0,-1,0,1,0,39.29592108,-76.64762141,NA
0107,012,midtown-edmonds,622 N MONROE ST,1,0,-1,0,1,0,39.29596191,-76.64762339,NA
0107,013,midtown-edmonds,624 N MONROE ST,1,0,-1,0,1,0,39.29600311,-76.64762569,NA
0107,015,midtown-edmonds,1903 HARLEM AVE,1,1,0,1,0,0,39.29616697,-76.64760005,21217
0107,017,midtown-edmonds,1907 HARLEM AVE,1,1,0,1,0,0,39.29616463,-76.64767847,21217
0107,020,midtown-edmonds,1913 HARLEM AVE,1,1,0,1,0,0,39.29615983,-76.64783862,21217
0107,021,midtown-edmonds,1915 HARLEM AVE,1,1,0,1,0,0,39.29615824,-76.64789144,21217
0107,022,midtown-edmonds,1917 HARLEM AVE,1,1,0,1,0,0,39.29615667,-76.6479441,21217
0107,025,midtown-edmonds,1923 HARLEM AVE,1,1,0,1,0,0,39.29615241,-76.64810801,21217
0107,030,midtown-edmonds,1933 HARLEM AVE,1,1,0,1,0,0,39.29613168,-76.64856622,21217
0107,031,midtown-edmonds,1935 HARLEM AVE,1,1,0,1,0,0,39.29612999,-76.64861546,21217
0107,034,midtown-edmonds,1941 HARLEM AVE,1,0,-1,0,1,0,39.296125,-76.64876204,NA
0107,036,midtown-edmonds,1945 HARLEM AVE,1,1,0,1,0,0,39.29612158,-76.64886211,21217
0107,037,midtown-edmonds,1947 HARLEM AVE,1,1,0,1,0,0,39.29611995,-76.64891068,21217
0107,039,midtown-edmonds,625 N PAYSON ST,1,1,0,1,0,0,39.2959599,-76.64882566,21217
0107,040,midtown-edmonds,623 N PAYSON ST,1,1,0,1,0,0,39.29591972,-76.64882351,21217
0107,043,midtown-edmonds,617 N PAYSON ST,1,1,0,1,0,0,39.29579626,-76.64881702,21217
0107,047,midtown-edmonds,609 N PAYSON ST,1,1,0,1,0,0,39.29563186,-76.64880837,21217
0107,049,midtown-edmonds,605 N PAYSON ST,1,1,0,1,0,0,39.29554873,-76.64880401,21217
0107,054,midtown-edmonds,1942 EDMONDSON AVE,1,1,0,1,0,0,39.29529838,-76.64880546,21223
0107,055,midtown-edmonds,1940 EDMONDSON AVE,1,1,0,1,0,0,39.29530008,-76.6487519,21223
0107,056,midtown-edmonds,1938 EDMONDSON AVE,1,1,0,1,0,0,39.29530174,-76.64869851,21223
0107,058,midtown-edmonds,1930 EDMONDSON AVE,1,1,0,1,0,0,39.29530681,-76.64853927,21223
0107,061,midtown-edmonds,1928 EDMONDSON AVE,1,0,-1,0,1,0,39.29531014,-76.64843399,NA
0107,062,midtown-edmonds,1926 EDMONDSON AVE,1,0,-1,0,1,0,39.29531182,-76.64838134,NA
0107,064,midtown-edmonds,1922 EDMONDSON AVE,1,0,-1,0,1,0,39.29532693,-76.64805756,NA
0107,065,midtown-edmonds,1920 EDMONDSON AVE,1,1,0,1,0,0,39.29532902,-76.64800475,21223
0107,066,midtown-edmonds,1918 EDMONDSON AVE,1,1,0,1,0,0,39.29533105,-76.64795234,21223
0107,067,midtown-edmonds,1916 EDMONDSON AVE,1,1,0,1,0,0,39.29533313,-76.64789877,21223
0107,073,midtown-edmonds,1904 EDMONDSON AVE,1,1,0,1,0,0,39.29534623,-76.64757445,21223
0107,074,midtown-edmonds,1902 EDMONDSON AVE,1,1,0,1,0,0,39.29531956,-76.64752069,21223
0107,075,midtown-edmonds,1900 EDMONDSON AVE,1,1,0,1,0,0,39.29536634,-76.64747768,21223
0107,083,midtown-edmonds,615 APPLETON ST,1,1,0,1,0,0,39.2957862,-76.64795803,21217
0107,086,midtown-edmonds,621 APPLETON ST,1,1,0,1,0,0,39.29590926,-76.64796515,21217
0107,094,midtown-edmonds,614 APPLETON ST,1,1,0,1,0,0,39.29576645,-76.64848065,21217
0107,095,midtown-edmonds,612 APPLETON ST,1,1,0,1,0,0,39.29572483,-76.64847843,21217
0107,101,midtown-edmonds,600 APPLETON ST,1,1,0,1,0,0,39.2954774,-76.64846526,21217
0108,010,harlem park,618 N FULTON AVE,1,1,0,1,0,0,39.2957031,-76.64590161,21217
0108,011,harlem park,620 N FULTON AVE,1,0,-1,0,1,0,39.29574044,-76.64590375,NA
0108,015,harlem park,628 N FULTON AVE,1,1,0,1,0,0,39.29589499,-76.6459125,21217
0108,016,harlem park,630 N FULTON AVE,1,1,0,1,0,0,39.29593356,-76.6459147,21217
0108,017,harlem park,632 N FULTON AVE,1,1,0,1,0,0,39.29597116,-76.64591683,21217
0108,018,harlem park,634 N FULTON AVE,1,1,0,1,0,0,39.29601001,-76.64591904,21217
0108,020,harlem park,638 N FULTON AVE,1,1,0,1,0,0,39.2960892,-76.64592353,21217
0108,031,harlem park,609 N MONROE ST,1,0,-1,0,1,0,39.29568692,-76.64710473,NA
0108,032,harlem park,607 N MONROE ST,1,0,-1,0,1,0,39.29564542,-76.64710203,NA
0108,033,harlem park,605 N MONROE ST,1,0,-1,0,1,0,39.29560609,-76.64709968,NA
0108,034,harlem park,603 N MONROE ST,1,0,-1,0,1,0,39.29556804,-76.64709742,NA
0108,035,harlem park,601 N MONROE ST,1,0,-1,0,1,0,39.29552928,-76.64709522,NA
0108,043,harlem park,1822 EDMONDSON AVE,1,1,0,1,0,0,39.29537514,-76.64680744,21223
0108,044,harlem park,1820 EDMONDSON AVE,1,1,0,1,0,0,39.29537684,-76.64675489,21223
0108,046,harlem park,1816 EDMONDSON AVE,1,1,0,1,0,0,39.29538042,-76.64664796,21223
0108,048,harlem park,1812 EDMONDSON AVE,1,1,0,1,0,0,39.29538391,-76.64654167,21223
0108,051,harlem park,1806 EDMONDSON AVE,1,1,0,1,0,0,39.29539035,-76.64637695,21223
0108,066,harlem park,1805 ARUNAH AVE,1,1,0,1,0,0,39.2956325,-76.64637907,21217
0108,070,harlem park,1813 ARUNAH AVE,1,1,0,1,0,0,39.29562615,-76.64657019,21217
0108,075,harlem park,1823 ARUNAH AVE,1,1,0,1,0,0,39.29561823,-76.64680981,21217
0108,076,harlem park,1825 ARUNAH AVE,1,1,0,1,0,0,39.29561665,-76.64685785,21217
0109,015,harlem park,1703 HARLEM AVE,0,1,1,0,0,1,NA,NA,21217
0109,016,harlem park,1705 HARLEM AVE,1,0,-1,0,1,0,39.29627305,-76.64447103,NA
0109,017,harlem park,1707 HARLEM AVE,1,0,-1,0,1,0,39.29627035,-76.64452684,NA
0109,018,harlem park,1709 HARLEM AVE,1,0,-1,0,1,0,39.29626944,-76.64458209,NA
0109,019,harlem park,1711 HARLEM AVE,1,0,-1,0,1,0,39.29626563,-76.64464264,NA
0109,020,harlem park,1713 HARLEM AVE,1,0,-1,0,1,0,39.29626459,-76.64469673,NA
0109,021,harlem park,1715 HARLEM AVE,1,0,-1,0,1,0,39.29626301,-76.64474395,NA
0109,033,harlem park,637 N FULTON AVE,1,1,0,1,0,0,39.29607706,-76.64530112,21217
0110,001,harlem park,600 N GILMOR ST,1,1,0,1,0,0,39.29541808,-76.64306657,21217
0110,004,harlem park,606 N GILMOR ST,1,1,0,1,0,0,39.29557592,-76.6430526,21217
0110,005,harlem park,608 N GILMOR ST,1,1,0,1,0,0,39.29562109,-76.64315982,21217
0110,006,harlem park,610 N GILMOR ST,1,1,0,1,0,0,39.29566787,-76.64316219,21217
0110,009,harlem park,620 N GILMOR ST,1,1,0,1,0,0,39.29595133,-76.64317625,21217
0110,033,harlem park,623 N MOUNT ST,1,1,0,1,0,0,39.29602387,-76.64390473,21217
0110,034,harlem park,621 N MOUNT ST,1,1,0,1,0,0,39.29598594,-76.64390272,21217
0110,037,harlem park,615 N MOUNT ST,1,1,0,1,0,0,39.29588321,-76.6438974,21217
0110,043,harlem park,1626 EDMONDSON AVE,1,1,0,1,0,0,39.29547337,-76.64402113,21223
0110,044,harlem park,1624 EDMONDSON AVE,1,1,0,1,0,0,39.29547521,-76.64396073,21223
0110,045,harlem park,1622 EDMONDSON AVE,1,0,-1,0,1,0,39.29547701,-76.64390075,NA
0110,046,harlem park,1620 EDMONDSON AVE,1,1,0,1,0,0,39.29547886,-76.64384055,21223
0110,047,harlem park,1618 EDMONDSON AVE,1,1,0,1,0,0,39.29548062,-76.64378164,21223
0110,048,harlem park,1616 EDMONDSON AVE,1,1,0,1,0,0,39.2954825,-76.64371962,21223
0110,049,harlem park,1614 EDMONDSON AVE,1,1,0,1,0,0,39.29555753,-76.64366123,21223
0110,050,harlem park,1612 EDMONDSON AVE,1,0,-1,0,1,0,39.29555941,-76.64360011,NA
0110,051,harlem park,1610 EDMONDSON AVE,1,1,0,1,0,0,39.29556068,-76.64353571,21223
0110,052,harlem park,1608 EDMONDSON AVE,0,1,1,0,0,1,NA,NA,21223
0110,053,harlem park,1606 EDMONDSON AVE,1,1,0,1,0,0,39.29547653,-76.64334495,21223
0110,054,harlem park,1604 EDMONDSON AVE,1,1,0,1,0,0,39.29548738,-76.64327936,21223
0112,001,harlem park,600 N CAREY ST,1,1,0,1,0,0,39.29555276,-76.63878552,21217
0112,002,harlem park,602 N CAREY ST,1,1,0,1,0,0,39.29560787,-76.63879103,21217
0112,003,harlem park,604 N CAREY ST,1,1,0,1,0,0,39.2956638,-76.63879396,21217
0112,004,harlem park,606 N CAREY ST,1,1,0,1,0,0,39.2957194,-76.63879687,21217
0112,005,harlem park,608 N CAREY ST,1,1,0,1,0,0,39.29577382,-76.63879964,21217
0112,006,harlem park,610 N CAREY ST,1,1,0,1,0,0,39.29581945,-76.63884276,21217
0112,007,harlem park,612 N CAREY ST,1,1,0,1,0,0,39.29586471,-76.63884541,21217
0112,008,harlem park,614 N CAREY ST,1,1,0,1,0,0,39.29591068,-76.6388479,21217
0112,009,harlem park,616 N CAREY ST,1,1,0,1,0,0,39.29595635,-76.63885042,21217
0112,011,harlem park,620 N CAREY ST,1,0,-1,0,1,0,39.29605026,-76.63885594,NA
0112,015,harlem park,628 N CAREY ST,1,1,0,1,0,0,39.29623255,-76.63886631,21217
0112,016,harlem park,630 N CAREY ST,1,1,0,1,0,0,39.29627737,-76.63886912,21217
0112,017,harlem park,632 N CAREY ST,1,1,0,1,0,0,39.29632191,-76.63887151,21217
0112,018,harlem park,634 N CAREY ST,1,1,0,1,0,0,39.29636815,-76.63887429,21217
0112,019,harlem park,636 N CAREY ST,1,1,0,1,0,0,39.29641401,-76.63887692,21217
0112,020,harlem park,638 N CAREY ST,1,1,0,1,0,0,39.29645964,-76.63887938,21217
0112,021,harlem park,640 N CAREY ST,1,1,0,1,0,0,39.2965057,-76.63885944,21217
0112,022,harlem park,642 N CAREY ST,1,1,0,1,0,0,39.29655167,-76.6388615,21217
0112,024,harlem park,646 N CAREY ST,0,1,1,0,0,1,NA,NA,21217
0112,025,harlem park,648 N CAREY ST,1,1,0,1,0,0,39.29669242,-76.63886869,21217
0112,033,harlem park,1315 HARLEM AVE,1,1,0,1,0,0,39.29661361,-76.63951679,21217
0112,037,harlem park,641 N CALHOUN ST,1,1,0,1,0,0,39.2965496,-76.63971311,21217
0112,038,harlem park,639 N CALHOUN ST,1,1,0,1,0,0,39.29649639,-76.63971023,21217
0112,039,harlem park,637 N CALHOUN ST,1,1,0,1,0,0,39.2964461,-76.63969708,21217
0112,040,harlem park,635 N CALHOUN ST,1,1,0,1,0,0,39.29639613,-76.63969427,21217
0112,041,harlem park,633 N CALHOUN ST,1,1,0,1,0,0,39.29634615,-76.63969178,21217
0112,042,harlem park,631 N CALHOUN ST,1,0,-1,0,1,0,39.29629596,-76.63968895,NA
0112,046,harlem park,623 N CALHOUN ST,1,1,0,1,0,0,39.29608914,-76.63967798,21217
0112,047,harlem park,621 N CALHOUN ST,1,1,0,1,0,0,39.29603818,-76.63967538,21217
0112,050,harlem park,615 N CALHOUN ST,1,1,0,1,0,0,39.29588426,-76.63966701,21217
0112,051,harlem park,613 N CALHOUN ST,1,1,0,1,0,0,39.29583352,-76.6396643,21217
0112,053,harlem park,609 N CALHOUN ST,1,1,0,1,0,0,39.29573281,-76.63966925,21217
0112,054,harlem park,607 N CALHOUN ST,1,1,0,1,0,0,39.29568089,-76.63966652,21217
0112,057,harlem park,601 N CALHOUN ST,1,1,0,1,0,0,39.29552108,-76.63965806,21217
0112,060,harlem park,1314 EDMONDSON AVE,1,0,-1,0,1,0,39.29563199,-76.63935404,NA
0112,061,harlem park,1312 EDMONDSON AVE,1,1,0,1,0,0,39.29563391,-76.63929624,21223
0113,008,harlem park,614 N CARROLLTON AVE,1,1,0,1,0,0,39.29594707,-76.63742136,21217
0113,019,harlem park,636 N CARROLLTON AVE,1,1,0,1,0,0,39.29649771,-76.63743279,21217
0113,020,harlem park,638 N CARROLLTON AVE,1,1,0,1,0,0,39.29654716,-76.63743642,21217
0113,021,harlem park,640 N CARROLLTON AVE,0,1,1,0,0,1,NA,NA,21217
0113,023,harlem park,1205 HARLEM AVE,1,1,0,1,0,0,39.29650325,-76.63770895,21217
0113,029,harlem park,641 N CAREY ST,1,1,0,1,0,0,39.29652426,-76.63827023,21217
0113,031,harlem park,637 N CAREY ST,1,1,0,1,0,0,39.29642936,-76.63826405,21217
0113,038,harlem park,623 N CAREY ST,1,0,-1,0,1,0,39.2960755,-76.63824738,NA
